EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,SalaryPerLevel,SatisfactionIndex,PromotionRatio,CareerProgressIndex,DistanceRiskIndex,AdjustedWorkLifeBalance,JobStabilityIndex,Cluster,RiskLevel,AttritionRiskScore,RiskCategory
1279,46,0.0,Travel_Rarely,566,Research & Development,7,2,Medical,1,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845,24208,6,Y,0,13,3,2,80,1,13,3,3,8,7,0,7,Tinggi (10000-15000),Baru Dipromosikan,40-49,6-10 km,3615.0,3.0,0.0,0.3416666666666666,2.0794415416798357,3.0,0.33349673202614377,0,Risiko Sedang,10.785619174434089,Sedang
1280,44,1.0,Travel_Rarely,1376,Human Resources,1,2,Medical,1,2,Male,91,2,3,Human Resources,1,Married,10482,2326,9,Y,0,14,3,4,80,1,24,1,3,20,6,3,6,Tinggi (10000-15000),3-5 Tahun,40-49,0-5 km,3494.0,2.5,0.15,0.5333333333333333,0.6931471805599453,3.0,0.29656862745098034,0,Risiko Sedang,10.785619174434089,Sedang
1281,29,0.0,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,Y,0,14,3,2,80,2,9,2,2,7,7,1,7,Sangat Tinggi (>15000),1-2 Tahun,< 30,0-5 km,4031.0,3.0,0.14285714285714285,0.3833333333333333,0.6931471805599453,2.0,0.4105800653594771,0,Risiko Sedang,10.785619174434089,Sedang
1282,46,0.0,Travel_Rarely,526,Sales,1,2,Marketing,1,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,Y,0,25,4,3,80,3,24,2,3,24,13,15,7,Tinggi (10000-15000),> 5 Tahun,40-49,0-5 km,3484.3333333333335,2.25,0.625,0.5666666666666668,0.6931471805599453,3.0,0.655718954248366,0,Risiko Sedang,10.785619174434089,Sedang
1285,29,1.0,Travel_Rarely,341,Sales,1,3,Medical,1,2,Female,48,2,1,Sales Representative,3,Divorced,2800,23522,6,Y,1,19,3,3,80,3,5,3,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,2800.0,2.75,0.0,0.06666666666666667,0.6931471805599453,2.0,0.15927287581699345,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1286,40,0.0,Travel_Rarely,759,Sales,2,2,Marketing,1,4,Female,46,3,2,Sales Executive,2,Divorced,5715,22553,7,Y,0,12,3,3,80,2,8,5,3,5,4,1,3,Sedang (5000-10000),1-2 Tahun,40-49,0-5 km,2857.5,3.0,0.2,0.19166666666666665,1.0986122886681098,3.0,0.18647875816993462,0,Risiko Sedang,10.785619174434089,Sedang
1287,30,1.0,Travel_Frequently,334,Sales,26,4,Marketing,1,3,Female,52,2,2,Sales Executive,1,Single,6696,22967,5,Y,0,15,3,3,80,0,9,5,2,6,3,0,1,Sedang (5000-10000),Baru Dipromosikan,30-39,21-30 km,3348.0,2.25,0.0,0.20833333333333334,3.295836866004329,2.0,0.20498366013071895,0,Risiko Sedang,10.785619174434089,Sedang
1288,42,0.0,Travel_Rarely,932,Research & Development,1,2,Life Sciences,1,4,Female,43,2,2,Manufacturing Director,4,Married,6062,4051,9,Y,1,13,3,4,80,1,8,4,3,4,3,0,2,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,3031.0,3.75,0.0,0.18333333333333335,0.6931471805599453,2.0,0.09607843137254901,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1289,41,0.0,Non-Travel,509,Research & Development,2,4,Other,1,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Y,1,17,3,1,80,0,10,3,3,8,7,0,7,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,3405.5,2.0,0.0,0.2333333333333333,1.0986122886681098,2.0,0.4446078431372549,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1291,42,0.0,Non-Travel,495,Research & Development,2,1,Life Sciences,1,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Y,1,13,3,4,80,0,21,3,2,20,8,2,10,Sangat Tinggi (>15000),1-2 Tahun,40-49,0-5 km,4465.25,3.0,0.1,0.5916666666666667,1.0986122886681098,1.3333333333333333,0.6331699346405228,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1292,25,0.0,Travel_Rarely,622,Sales,13,1,Medical,1,2,Male,40,3,1,Sales Representative,3,Married,2096,26376,1,Y,0,11,3,3,80,0,7,1,3,7,4,0,6,Rendah (< 5000),Baru Dipromosikan,< 30,11-20 km,2096.0,2.75,0.0,0.11666666666666668,2.6390573296152584,3.0,0.4097630718954248,0,Risiko Sedang,10.785619174434089,Sedang
1297,31,1.0,Travel_Rarely,1365,Sales,13,4,Medical,1,2,Male,46,3,2,Sales Executive,1,Divorced,4233,11512,2,Y,0,17,3,3,80,0,9,2,1,3,1,1,2,Rendah (< 5000),1-2 Tahun,30-39,11-20 km,2116.5,1.75,0.3333333333333333,0.18333333333333335,2.6390573296152584,1.0,0.25649509803921566,0,Risiko Sedang,10.785619174434089,Sedang
1299,41,0.0,Travel_Rarely,483,Research & Development,6,3,Medical,1,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,6,Y,1,15,3,4,80,0,8,3,3,5,4,1,2,Sedang (5000-10000),1-2 Tahun,40-49,6-10 km,3016.0,3.25,0.2,0.19166666666666665,1.9459101490553132,2.0,0.19955065359477125,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1300,36,0.0,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Y,1,11,3,4,80,0,18,2,3,16,14,5,12,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,2705.0,3.0,0.3125,0.3666666666666667,1.0986122886681098,2.0,0.4709150326797385,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1301,38,0.0,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288,4284,2,Y,0,15,3,3,80,1,13,3,2,4,3,1,2,Sedang (5000-10000),1-2 Tahun,30-39,11-20 km,3144.0,1.75,0.25,0.22499999999999998,2.5649493574615367,2.0,0.29052287581699343,0,Risiko Sedang,10.785619174434089,Sedang
1302,35,0.0,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,1,4,Female,40,4,1,Research Scientist,3,Single,2506,13301,3,Y,0,13,3,3,80,0,7,0,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2506.0,3.25,1.0,0.07500000000000001,0.6931471805599453,3.0,0.2363562091503268,0,Risiko Sedang,10.785619174434089,Sedang
1303,45,0.0,Non-Travel,1050,Sales,9,4,Life Sciences,1,2,Female,65,2,2,Sales Executive,3,Married,5593,17970,1,Y,0,13,3,4,80,1,15,2,3,15,10,4,12,Sedang (5000-10000),3-5 Tahun,40-49,6-10 km,2796.5,3.0,0.26666666666666666,0.3333333333333333,2.302585092994046,3.0,0.6313316993464052,0,Risiko Sedang,10.785619174434089,Sedang
1304,47,0.0,Travel_Frequently,217,Sales,3,3,Medical,1,4,Female,49,3,4,Sales Executive,3,Divorced,13770,10225,9,Y,1,12,3,4,80,2,28,2,2,22,2,11,13,Tinggi (10000-15000),> 5 Tahun,40-49,0-5 km,3442.5,3.25,0.5,0.6666666666666666,1.3862943611198906,1.3333333333333333,0.3564542483660131,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1305,56,0.0,Travel_Rarely,718,Research & Development,4,4,Technical Degree,1,4,Female,92,3,5,Manager,1,Divorced,19943,18575,4,Y,0,13,3,4,80,1,28,2,3,5,2,4,2,Sangat Tinggi (>15000),3-5 Tahun,50+,0-5 km,3988.6,3.0,0.8,0.6083333333333334,1.6094379124341003,3.0,0.22732843137254902,0,Risiko Sedang,10.785619174434089,Sedang
1307,59,0.0,Non-Travel,1420,Human Resources,2,4,Human Resources,1,3,Female,32,2,5,Manager,4,Married,18844,21922,9,Y,0,21,4,4,80,1,30,3,3,3,2,2,2,Sangat Tinggi (>15000),1-2 Tahun,50+,0-5 km,3768.8,3.5,0.6666666666666666,0.6083333333333333,1.0986122886681098,3.0,0.07593954248366014,0,Risiko Sedang,10.785619174434089,Sedang
1308,28,1.0,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,1,Female,67,1,1,Research Scientist,2,Single,2216,3872,7,Y,1,13,3,4,80,0,10,4,3,7,7,3,7,Rendah (< 5000),3-5 Tahun,< 30,0-5 km,2216.0,2.5,0.42857142857142855,0.1416666666666667,0.6931471805599453,2.0,0.299468954248366,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1309,50,1.0,Travel_Frequently,959,Sales,1,4,Other,1,4,Male,81,3,2,Sales Executive,3,Single,4728,17251,3,Y,1,14,3,4,80,0,5,4,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,50+,0-5 km,2364.0,3.5,0.0,0.125,0.6931471805599453,2.0,0.16666666666666666,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1310,30,0.0,Travel_Rarely,946,Research & Development,2,3,Medical,1,3,Female,52,2,2,Manufacturing Director,4,Single,6877,20234,5,Y,1,24,4,2,80,0,12,4,2,0,0,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,3438.5,2.75,0.0,0.18333333333333335,1.0986122886681098,1.3333333333333333,0.1111111111111111,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1311,30,0.0,Travel_Rarely,125,Research & Development,9,2,Medical,1,4,Male,83,2,1,Laboratory Technician,3,Single,2206,16117,1,Y,0,13,3,1,80,0,10,5,3,10,0,1,8,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,2206.0,2.75,0.1,0.16666666666666666,2.302585092994046,3.0,0.40236928104575165,0,Risiko Sedang,10.785619174434089,Sedang
1313,21,0.0,Non-Travel,895,Sales,9,2,Medical,1,1,Male,39,3,1,Sales Representative,4,Single,2610,2851,1,Y,0,24,4,3,80,0,3,3,2,3,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,2610.0,2.5,0.6666666666666666,0.05000000000000001,2.302585092994046,2.0,0.29816176470588235,0,Risiko Sedang,10.785619174434089,Sedang
1314,35,1.0,Travel_Rarely,622,Research & Development,14,4,Other,1,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743,10074,1,Y,1,24,4,4,80,1,5,2,1,4,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,3743.0,2.5,0.0,0.075,2.70805020110221,0.6666666666666666,0.3044117647058823,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1315,40,0.0,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,1,4,Female,46,4,1,Laboratory Technician,3,Married,2213,22495,3,Y,1,13,3,3,80,1,10,3,3,7,7,1,7,Rendah (< 5000),1-2 Tahun,40-49,6-10 km,2213.0,3.25,0.14285714285714285,0.1416666666666667,2.3978952727983707,2.0,0.4105800653594771,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1317,56,0.0,Travel_Rarely,832,Research & Development,9,3,Medical,1,3,Male,81,3,4,Healthcare Representative,4,Married,11103,20420,7,Y,0,11,3,3,80,0,30,1,2,10,7,1,1,Tinggi (10000-15000),1-2 Tahun,50+,6-10 km,2775.75,3.0,0.1,0.5833333333333334,2.302585092994046,2.0,0.22998366013071894,0,Risiko Sedang,10.785619174434089,Sedang
1319,46,0.0,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,Y,0,11,3,1,80,1,25,2,3,4,2,0,3,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,11-20 km,3816.2,2.5,0.0,0.5750000000000001,2.772588722239781,3.0,0.2080065359477124,0,Risiko Sedang,10.785619174434089,Sedang
1320,40,0.0,Travel_Rarely,905,Research & Development,19,2,Medical,1,3,Male,99,3,2,Laboratory Technician,4,Married,2741,16523,8,Y,1,15,3,3,80,1,15,2,4,7,2,3,7,Rendah (< 5000),3-5 Tahun,40-49,11-20 km,1370.5,3.5,0.42857142857142855,0.26666666666666666,2.995732273553991,2.6666666666666665,0.2022467320261438,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1321,46,0.0,Travel_Rarely,945,Human Resources,5,2,Medical,1,2,Male,80,3,2,Human Resources,2,Divorced,5021,10425,8,Y,1,22,4,4,80,1,16,2,3,4,2,0,2,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,2510.5,2.75,0.0,0.25,1.791759469228055,2.0,0.1099673202614379,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1322,35,0.0,Travel_Rarely,776,Sales,1,4,Marketing,1,3,Male,32,2,2,Sales Executive,1,Single,4312,23016,0,Y,0,14,3,2,80,0,16,2,3,15,13,2,8,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2156.0,2.25,0.13333333333333333,0.3416666666666666,0.6931471805599453,3.0,0.641952614379085,0,Risiko Sedang,10.785619174434089,Sedang
1323,40,0.0,Travel_Frequently,593,Research & Development,9,4,Medical,1,2,Female,88,3,3,Research Director,3,Single,13499,13782,9,Y,0,17,3,3,80,0,20,3,2,18,7,2,13,Tinggi (10000-15000),1-2 Tahun,40-49,6-10 km,4499.666666666667,2.5,0.1111111111111111,0.48333333333333334,2.302585092994046,2.0,0.4008986928104575,0,Risiko Sedang,10.785619174434089,Sedang
1324,36,0.0,Non-Travel,427,Research & Development,8,3,Life Sciences,1,1,Female,63,4,3,Research Director,1,Married,11713,20335,9,Y,0,14,3,1,80,1,10,2,3,8,7,0,5,Tinggi (10000-15000),Baru Dipromosikan,30-39,6-10 km,3904.3333333333335,1.5,0.0,0.31666666666666665,2.1972245773362196,3.0,0.2207516339869281,0,Risiko Sedang,10.785619174434089,Sedang
1325,43,0.0,Travel_Rarely,930,Research & Development,6,3,Medical,1,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Y,1,14,3,1,80,0,20,3,1,20,7,1,8,Rendah (< 5000),1-2 Tahun,40-49,6-10 km,2040.5,1.5,0.05,0.4166666666666667,1.9459101490553132,0.6666666666666666,0.5620915032679739,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1326,31,0.0,Travel_Frequently,444,Sales,5,3,Marketing,1,4,Female,84,3,1,Sales Representative,2,Divorced,2789,3909,1,Y,0,11,3,3,80,1,2,5,2,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2789.0,2.75,1.0,0.03333333333333333,1.791759469228055,2.0,0.2919117647058823,0,Risiko Sedang,10.785619174434089,Sedang
1327,36,0.0,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,3,Male,36,3,1,Human Resources,2,Married,2143,25527,4,Y,0,13,3,2,80,1,8,2,3,5,2,0,4,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,2143.0,2.5,0.0,0.10833333333333334,2.6390573296152584,3.0,0.25674019607843135,0,Risiko Sedang,10.785619174434089,Sedang
1328,36,0.0,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Y,1,21,4,3,80,1,17,2,3,7,7,7,7,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,3417.3333333333335,2.5,1.0,0.3666666666666667,0.6931471805599453,2.0,0.4383578431372549,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1329,45,0.0,Travel_Rarely,954,Sales,2,2,Technical Degree,1,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,Y,0,13,3,1,80,0,9,3,3,8,7,3,1,Sedang (5000-10000),3-5 Tahun,40-49,0-5 km,3316.0,2.25,0.375,0.225,1.0986122886681098,3.0,0.4119281045751634,0,Risiko Sedang,10.785619174434089,Sedang
1330,27,0.0,Non-Travel,1450,Research & Development,3,3,Medical,1,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Y,1,15,3,4,80,1,1,2,2,1,1,0,1,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,2566.0,3.0,0.0,0.016666666666666666,1.3862943611198906,1.3333333333333333,0.25706699346405226,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1331,51,0.0,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,Y,0,13,3,3,80,0,23,5,3,20,18,15,15,Sangat Tinggi (>15000),> 5 Tahun,50+,6-10 km,3907.4,2.5,0.75,0.6916666666666668,1.9459101490553132,3.0,0.6511437908496732,0,Risiko Sedang,10.785619174434089,Sedang
1332,53,0.0,Travel_Frequently,124,Sales,2,3,Marketing,1,3,Female,38,2,3,Sales Executive,2,Married,7525,23537,2,Y,0,12,3,1,80,1,30,2,3,15,7,6,12,Sedang (5000-10000),> 5 Tahun,50+,0-5 km,2508.3333333333335,2.25,0.4,0.5416666666666666,1.0986122886681098,3.0,0.5618872549019607,0,Risiko Sedang,10.785619174434089,Sedang
1333,31,1.0,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,Y,0,12,3,1,80,0,12,2,3,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,3274.6666666666665,2.0,0.0,0.275,3.044522437723423,3.0,0.17291666666666666,0,Risiko Sedang,10.785619174434089,Sedang
1334,35,0.0,Travel_Rarely,1343,Research & Development,27,1,Medical,1,3,Female,53,2,1,Research Scientist,1,Single,2559,17852,1,Y,0,11,3,4,80,0,6,3,2,6,5,1,1,Rendah (< 5000),1-2 Tahun,30-39,21-30 km,2559.0,2.5,0.16666666666666666,0.10000000000000002,3.332204510175204,2.0,0.34387254901960784,0,Risiko Sedang,10.785619174434089,Sedang
1335,27,0.0,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,2,Male,91,3,1,Laboratory Technician,1,Married,2099,7679,0,Y,0,14,3,2,80,0,6,3,4,5,0,1,4,Rendah (< 5000),1-2 Tahun,< 30,11-20 km,2099.0,2.25,0.2,0.09166666666666667,2.4849066497880004,4.0,0.3400735294117647,0,Risiko Sedang,10.785619174434089,Sedang
1336,27,0.0,Travel_Rarely,1469,Research & Development,1,2,Medical,1,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,17881,1,Y,0,11,3,2,80,1,5,2,3,5,2,0,4,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,3816.0,2.75,0.0,0.08333333333333333,0.6931471805599453,3.0,0.3400735294117647,0,Risiko Sedang,10.785619174434089,Sedang
1337,34,0.0,Travel_Rarely,470,Research & Development,2,4,Life Sciences,1,4,Male,84,2,2,Manufacturing Director,1,Married,5957,23687,6,Y,0,13,3,2,80,1,13,3,3,11,9,5,9,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,2978.5,2.5,0.45454545454545453,0.2833333333333333,1.0986122886681098,3.0,0.4094362745098039,0,Risiko Sedang,10.785619174434089,Sedang
1339,24,0.0,Travel_Rarely,1353,Sales,3,2,Other,1,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,Y,0,21,4,1,80,1,4,2,2,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,2499.5,1.75,0.0,0.14166666666666666,1.3862943611198906,2.0,0.32593954248366014,0,Risiko Sedang,10.785619174434089,Sedang
1342,38,0.0,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,Y,0,11,3,4,80,3,4,2,3,4,2,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,2610.0,3.5,0.0,0.06666666666666667,2.0794415416798357,3.0,0.3191176470588235,0,Risiko Sedang,10.785619174434089,Sedang
1344,41,0.0,Non-Travel,256,Sales,10,2,Medical,1,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,0,13,3,1,80,0,19,4,3,19,2,11,9,Sedang (5000-10000),> 5 Tahun,40-49,6-10 km,3075.5,2.25,0.5789473684210527,0.4000000000000001,2.3978952727983707,3.0,0.5011029411764706,0,Risiko Sedang,10.785619174434089,Sedang
1345,46,0.0,Travel_Rarely,488,Sales,2,3,Technical Degree,1,3,Female,75,1,4,Manager,2,Married,16872,14977,3,Y,1,12,3,2,80,1,28,2,2,7,7,7,7,Sangat Tinggi (>15000),> 5 Tahun,40-49,0-5 km,4218.0,2.25,1.0,0.5416666666666667,1.0986122886681098,1.3333333333333333,0.4105800653594771,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1347,30,0.0,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,2,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,Y,0,11,3,2,80,0,6,6,3,5,4,4,4,Sedang (5000-10000),3-5 Tahun,30-39,11-20 km,3288.5,2.5,0.8,0.17500000000000002,2.5649493574615367,3.0,0.39562908496732024,0,Risiko Sedang,10.785619174434089,Sedang
1348,46,0.0,Travel_Rarely,430,Research & Development,1,4,Medical,1,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,Y,0,17,3,4,80,2,23,0,3,2,2,2,2,Sangat Tinggi (>15000),1-2 Tahun,40-49,0-5 km,3925.4,3.75,1.0,0.5416666666666667,0.6931471805599453,3.0,0.06968954248366013,0,Risiko Sedang,10.785619174434089,Sedang
1350,27,0.0,Travel_Rarely,975,Research & Development,7,3,Medical,1,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,Y,0,19,3,1,80,0,9,2,1,7,6,0,7,Sedang (5000-10000),Baru Dipromosikan,< 30,6-10 km,3405.5,1.75,0.0,0.21666666666666667,2.0794415416798357,1.0,0.2578022875816993,0,Risiko Sedang,10.785619174434089,Sedang
1351,32,0.0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Y,1,14,3,4,80,0,10,2,3,8,7,0,7,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,2499.0,3.5,0.0,0.2333333333333333,1.0986122886681098,2.0,0.38905228758169935,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1353,41,0.0,Travel_Rarely,896,Sales,6,3,Life Sciences,1,4,Female,75,3,3,Manager,4,Single,13591,14674,3,Y,1,18,3,3,80,0,16,3,3,1,0,0,0,Tinggi (10000-15000),Baru Dipromosikan,40-49,6-10 km,4530.333333333333,3.5,0.0,0.30833333333333335,1.9459101490553132,2.0,0.17291666666666666,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1354,21,1.0,Travel_Frequently,756,Sales,1,1,Technical Degree,1,1,Female,99,2,1,Sales Representative,2,Single,2174,9150,1,Y,1,11,3,3,80,0,3,3,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,2174.0,2.25,0.3333333333333333,0.05000000000000001,0.6931471805599453,2.0,0.29816176470588235,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1355,34,0.0,Travel_Frequently,560,Research & Development,1,4,Other,1,4,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,Y,0,14,3,3,80,2,10,2,3,4,3,1,3,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2996.0,2.75,0.25,0.11666666666666665,0.6931471805599453,3.0,0.2218954248366013,0,Risiko Sedang,10.785619174434089,Sedang
1356,36,0.0,Travel_Frequently,566,Research & Development,18,4,Life Sciences,1,3,Male,81,4,1,Laboratory Technician,4,Married,3688,7122,4,Y,0,18,3,4,80,2,4,2,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,3688.0,3.5,0.0,0.041666666666666664,2.9444389791664403,3.0,0.1451388888888889,0,Risiko Sedang,10.785619174434089,Sedang
1357,34,0.0,Travel_Frequently,303,Sales,2,4,Marketing,1,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,Y,0,18,3,4,80,1,6,3,3,4,3,1,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2231.0,3.25,0.25,0.08333333333333333,1.0986122886681098,3.0,0.17941176470588233,0,Risiko Sedang,10.785619174434089,Sedang
1359,26,1.0,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,1,Male,48,1,1,Laboratory Technician,3,Single,2293,10558,1,Y,0,12,3,3,80,0,1,2,2,1,0,0,1,Rendah (< 5000),Baru Dipromosikan,< 30,21-30 km,2293.0,2.25,0.0,0.016666666666666666,3.258096538021482,2.0,0.2431781045751634,0,Risiko Sedang,10.785619174434089,Sedang
1361,48,0.0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,Y,0,11,3,3,80,0,7,4,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,0-5 km,2559.0,2.75,0.0,0.06666666666666667,1.0986122886681098,2.0,0.11736111111111111,0,Risiko Sedang,10.785619174434089,Sedang
1362,53,0.0,Travel_Rarely,1084,Research & Development,13,2,Medical,1,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,Y,0,11,3,3,80,2,5,3,3,4,2,1,3,Rendah (< 5000),1-2 Tahun,50+,11-20 km,2225.0,2.75,0.25,0.15833333333333333,2.6390573296152584,3.0,0.3191176470588235,0,Risiko Sedang,10.785619174434089,Sedang
1363,39,0.0,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Y,1,12,3,4,80,2,8,2,4,5,4,1,4,Sedang (5000-10000),1-2 Tahun,30-39,21-30 km,3060.0,3.25,0.2,0.19166666666666665,3.091042453358316,2.6666666666666665,0.31229575163398693,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
1368,31,0.0,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1,Male,31,3,3,Sales Executive,4,Divorced,10793,8386,1,Y,0,18,3,1,80,1,13,5,3,13,7,9,9,Tinggi (10000-15000),> 5 Tahun,30-39,6-10 km,3597.6666666666665,2.25,0.6923076923076923,0.3833333333333333,2.1972245773362196,3.0,0.533047385620915,0,Risiko Sedang,10.785619174434089,Sedang
1369,27,0.0,Travel_Frequently,793,Sales,2,1,Life Sciences,1,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,Y,0,20,4,2,80,0,8,3,3,6,2,0,0,Sedang (5000-10000),Baru Dipromosikan,< 30,0-5 km,2535.5,3.25,0.0,0.20000000000000004,1.0986122886681098,3.0,0.23194444444444445,0,Risiko Sedang,10.785619174434089,Sedang
1370,45,0.0,Travel_Rarely,930,Sales,9,3,Marketing,1,4,Male,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Y,1,12,3,3,80,1,18,2,3,5,4,0,2,Tinggi (10000-15000),Baru Dipromosikan,40-49,6-10 km,3587.0,2.75,0.0,0.35833333333333334,2.302585092994046,2.0,0.2551062091503268,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
